symbol,date,open,close,high,low,volume,value,trades,change,marketCap,collectedAt,__v,upper,middle,lower
PRIMEBANK,2025-05-13,22.7,22.1,22.8,22.1,469777,10.391,151,-0.2,26113288000.0,2025-05-13 16:32:46.061,0,22.1,22.1,22.1
PRIMEBANK,2025-05-14,22.3,22.1,22.3,22.1,103077,2.281,83,0.1,25649051000.0,2025-05-14 11:50:51.978,0,22.1,22.1,22.1
PRIMEBANK,2025-05-15,22.1,22.1,22.4,22.0,489104,10.83,213,,25649051000.0,2025-05-15 09:17:02.868,0,22.1,22.1,22.1
PRIMEBANK,2025-05-17,22.3,22.3,22.4,22.1,229450,5.113,134,0.2,25649.051,2025-05-17 09:46:48.852,0,22.32320508075689,22.150000000000002,21.976794919243115
PRIMEBANK,2025-05-18,22.5,22.2,22.5,22.1,86144,1.929,112,,25881.17,2025-05-18 11:03:10.975,0,22.320000000000004,22.160000000000004,22.000000000000004
PRIMEBANK,2025-05-20,22.0,22.1,22.2,21.9,185850,4.1,100,0.1,25532.992,2025-05-20 11:02:19.730,0,22.302752523165196,22.150000000000002,21.997247476834808
PRIMEBANK,2025-05-21,22.3,21.8,22.3,21.7,743638,16.259,142,-0.3,25649.051,2025-05-21 11:34:49.246,0,22.382842712474616,22.1,21.817157287525387
PRIMEBANK,2025-05-22,21.8,21.5,21.9,21.5,217856,4.695,98,,25300.874,2025-05-22 11:02:51.814,0,22.501969600708474,22.025000000000002,21.54803039929153
PRIMEBANK,2025-05-24,21.8,21.8,22.0,21.6,34530,0.753,46,0.3,24952.697,2025-05-24 11:34:22.386,0,22.47140452079103,22.0,21.52859547920897
PRIMEBANK,2025-05-25,22.0,22.0,22.1,21.6,93707,2.058,93,0.2,25300.874,2025-05-25 11:33:42.333,0,22.447213595499957,22.0,21.552786404500043
PRIMEBANK,2025-05-26,22.1,22.0,22.1,21.5,116932,2.54,136,,25532.992,2025-05-26 11:02:42.292,0,22.42640143271122,22.0,21.57359856728878
PRIMEBANK,2025-05-27,22.2,21.8,22.2,21.7,41595,0.908,66,-0.2,25532.992,2025-05-27 11:01:32.085,0,22.406285918014984,21.983333333333334,21.560380748651685
PRIMEBANK,2025-05-28,21.7,21.7,22.0,21.6,39808,0.863,78,-0.1,25300.874,2025-05-28 11:32:20.238,0,22.395046240110933,21.96153846153846,21.528030682965987
PRIMEBANK,2025-05-29,21.7,21.7,21.8,21.5,62891,1.364,93,0.1,25184.815,2025-05-29 11:32:29.750,0,22.381779757021064,21.942857142857143,21.50393452869322
PRIMEBANK,2025-06-01,21.5,21.9,22.0,21.5,22372,0.488,70,0.2,25184.815,2025-06-01 11:03:26.281,0,22.364578222082418,21.94,21.515421777917584
PRIMEBANK,2025-06-02,21.8,21.6,21.9,21.4,268759,5.789,193,-0.3,25416.933,2025-06-02 11:02:16.221,0,22.36157473959796,21.91875,21.47592526040204
PRIMEBANK,2025-06-03,21.8,21.5,21.8,21.5,54790,1.181,50,-0.1,25068.756,2025-06-03 11:02:10.538,0,22.36676022180237,21.894117647058824,21.42147507231528
PRIMEBANK,2025-06-04,21.7,21.7,21.9,21.5,61297,1.334,58,0.2,24952.697,2025-06-04 11:02:38.034,0,22.351188961587273,21.883333333333333,21.415477705079393
